"Dátum";"Árfolyam";"NEÉ";"Kifizetett hozam";"Napi befjegy. forgalom";"Napi befjegy. forgalom változás(%)";"3 hónapos hozam";"6 hónapos hozam";"1 éves hozam";"3 éves hozam";"5 éves hozam";"10 éves hozam"
"2008/07/31";"1,224852";"2642335720";"0";"-87,06";"-0%";"3,19%";"4,69%";"8,56%";"";"";""
"2008/07/30";"1,225594";"2643936501";"0";"289,97";"0%";"3,25%";"4,76%";"8,62%";"";"";""
"2008/07/29";"1,221898";"2635962944";"0";"-405,06";"-0%";"2,94%";"4,53%";"8,28%";"";"";""
"2008/07/28";"1,223404";"2639212197";"0";"2118512,11";"0,08%";"2,98%";"4,77%";"8,41%";"";"";""
"2008/07/25";"1,22594";"2642560129";"0";"-908,57";"-0%";"3,51%";"5,18%";"8,15%";"";"";""
"2008/07/24";"1,222276";"2634663144";"0";"-383240,9";"-0,01%";"3,2%";"4,87%";"7,81%";"";"";""
"2008/07/23";"1,219001";"2627985969";"0";"533,89";"0%";"2,89%";"4,59%";"7,49%";"";"";""
"2008/07/22";"1,222887";"2636363075";"0";"-199486,84";"-0,01%";"3,24%";"4,81%";"7,98%";"";"";""
"2008/07/21";"1,223637";"2638179573";"0";"-4184518,6";"-0,16%";"3,21%";"4,95%";"8,04%";"";"";""
"2008/07/18";"1,222828";"2640617109";"0";"-533,56";"-0%";"3,35%";"5,36%";"8,23%";"";"";""
"2008/07/17";"1,223337";"2641716795";"0";"-6153784,48";"-0,23%";"3,39%";"5,4%";"8,15%";"";"";""
"2008/07/16";"1,211827";"2622957583";"0";"-1578976,33";"-0,06%";"2,48%";"4,41%";"7,24%";"";"";""
"2008/07/15";"1,207503";"2615171777";"0";"-1917,45";"-0%";"1,96%";"3,87%";"6,95%";"";"";""
"2008/07/14";"1,208722";"2617813768";"0";"-1999858,08";"-0,08%";"2,16%";"4,2%";"7,05%";"";"";""
"2008/07/11";"1,207353";"2616846422";"0";"1188726,43";"0,05%";"2,08%";"4,3%";"6,98%";"";"";""
"2008/07/10";"1,205308";"2611227326";"0";"498118,19";"0,02%";"1,91%";"4,12%";"7,03%";"";"";""
"2008/07/09";"1,20787";"2616278568";"0";"21,79";"0%";"2,19%";"4,35%";"7,1%";"";"";""
"2008/07/08";"1,198726";"2596472399";"0";"9948076,05";"0,38%";"1,49%";"3,6%";"6,29%";"";"";""
"2008/07/07";"1,196412";"2581531341";"0";"-6031176,09";"-0,23%";"1,37%";"3,46%";"6,09%";"";"";""
"2008/07/04";"1,195422";"2585421376";"0";"1545,85";"0%";"1,87%";"3,44%";"6,11%";"";"";""
"2008/07/03";"1,189522";"2572659502";"0";"-1094348,03";"-0,04%";"1,36%";"2,93%";"5,63%";"";"";""
"2008/07/02";"1,190594";"2576073323";"0";"-587486,2";"-0,02%";"1,47%";"3,02%";"5,98%";"";"";""
"2008/07/01";"1,192616";"2581036783";"0";"-105382,13";"-0%";"1,62%";"3,2%";"6,41%";"";"";""
"2008/06/30";"1,190495";"2576551750";"0";"-1042,86";"-0%";"1,76%";"3%";"6,22%";"";"";""
"2008/06/27";"1,185924";"2566659914";"0";"-48688,01";"-0%";"1,12%";"2,55%";"6%";"";"";""
"2008/06/26";"1,191965";"2579783206";"0";"-1070,2";"-0%";"1,64%";"3,07%";"6,42%";"";"";""
"2008/06/25";"1,188693";"2572702647";"0";"-7013908,58";"-0,27%";"1,28%";"2,79%";"6,16%";"";"";""
"2008/06/24";"1,18917";"2580751747";"0";"-1994,44";"-0%";"1,28%";"2,89%";"6,96%";"";"";""
"2008/06/23";"1,188468";"2579230251";"0";"-2346365,01";"-0,09%";"1,15%";"2,81%";"6,9%";"";"";""
"2008/06/20";"1,187821";"2580171210";"0";"-3316174,57";"-0,13%";"1,35%";"2,75%";"6,48%";"";"";""
"2008/06/19";"1,185861";"2579224423";"0";"1411,31";"0%";"1,18%";"2,58%";"6,15%";"";"";""
"2008/06/18";"1,185077";"2577517828";"0";"-1208,37";"-0%";"1,14%";"2,51%";"6,11%";"";"";""
"2008/06/17";"1,184135";"2575470205";"0";"1183,82";"0%";"1,09%";"2,47%";"6,38%";"";"";""
"2008/06/16";"1,183518";"2574127059";"0";"505,66";"0%";"0,99%";"2,42%";"6,32%";"";"";""
"2008/06/13";"1,184053";"2575290167";"0";"-973,47";"-0%";"1,15%";"2,38%";"6,85%";"";"";""
"2008/06/12";"1,182457";"2571819873";"0";"881,63";"0%";"1,01%";"2,25%";"6,77%";"";"";""
"2008/06/11";"1,185693";"2578857223";"0";"232,32";"0%";"1,14%";"2,52%";"7,01%";"";"";""
"2008/06/10";"1,1861";"2579742207";"0";"-1121099,49";"-0,04%";"1,32%";"2,62%";"7,1%";"";"";""
"2008/06/09";"1,18587";"2580362844";"0";"-65554,96";"-0%";"1,35%";"2,6%";"7,08%";"";"";""
"2008/06/06";"1,184285";"2576979472";"0";"-702,62";"-0%";"1,24%";"2,53%";"6,4%";"";"";""
"2008/06/05";"1,189895";"2589187421";"0";"-3844991,29";"-0,15%";"1,72%";"3,01%";"6,65%";"";"";""
"2008/06/04";"1,195014";"2604187794";"0";"551662,15";"0,02%";"2%";"3,46%";"7,03%";"";"";""
"2008/06/03";"1,196642";"2607183136";"0";"-161,1";"-0%";"2,2%";"3,59%";"7,21%";"";"";""
"2008/06/02";"1,195596";"2604904325";"0";"103776,59";"0%";"2,07%";"3,58%";"7,11%";"";"";""
"2008/05/30";"1,201677";"2618048997";"0";"-19972277,11";"-0,76%";"2,8%";"4,06%";"7,97%";"";"";""
"2008/05/29";"1,201998";"2638725960";"0";"241,04";"0%";"2,82%";"4,09%";"7,97%";"";"";""
"2008/05/28";"1,196241";"2626087475";"0";"493952,8";"0,02%";"2,37%";"3,59%";"7,48%";"";"";""
"2008/05/27";"1,197389";"2628113233";"0";"674238,43";"0,03%";"2,45%";"3,65%";"7,58%";"";"";""
"2008/05/26";"1,19928";"2631588429";"0";"791,68";"0%";"2,66%";"3,76%";"7,75%";"";"";""
"2008/05/23";"1,195201";"2622637062";"0";"-925653,1";"-0,04%";"2,44%";"3,43%";"7,63%";"";"";""
"2008/05/22";"1,196438";"2626278030";"0";"-9884064,09";"-0,38%";"2,55%";"3,54%";"7,77%";"";"";""
"2008/05/21";"1,198043";"2639698458";"0";"-101,53";"-0%";"2,62%";"3,68%";"8,03%";"";"";""
"2008/05/20";"1,193335";"2629325225";"0";"794,95";"0%";"2,18%";"3,17%";"7,63%";"";"";""
"2008/05/19";"1,191885";"2626129585";"0";"-3404229,94";"-0,13%";"1,99%";"3,1%";"7,5%";"";"";""
"2008/05/16";"1,187629";"2620144238";"0";"270,35";"0%";"1,65%";"2,99%";"6,93%";"";"";""
"2008/05/15";"1,189242";"2623702564";"0";"-1581,25";"-0%";"1,79%";"3,13%";"7,05%";"";"";""
"2008/05/14";"1,19066";"2626832535";"0";"-2751952,22";"-0,1%";"1,93%";"3,26%";"7,09%";"";"";""
"2008/05/13";"1,188683";"2625218263";"0";"296428,2";"0,01%";"1,72%";"3,07%";"7,12%";"";"";""
"2008/05/09";"1,187475";"2622254256";"0";"-12165888,39";"-0,46%";"1,65%";"3%";"6,89%";"";"";""
"2008/05/08";"1,189485";"2638879341";"0";"629,44";"0%";"1,82%";"3,18%";"7,04%";"";"";""
"2008/05/07";"1,189092";"2638006839";"0";"-2589,06";"-0%";"1,8%";"3,14%";"6,98%";"";"";""
"2008/05/06";"1,190633";"2641428148";"0";"-296,51";"-0%";"1,86%";"3,26%";"7,31%";"";"";""
"2008/05/05";"1,18998";"2639979759";"0";"646834,39";"0,02%";"1,77%";"3,41%";"7,25%";"";"";""
"2008/04/30";"1,187044";"2632820982";"0";"17,99";"0%";"1,55%";"2,88%";"7,44%";"";"";""
"2008/04/29";"1,188019";"2634983479";"0";"-503,93";"-0%";"1,74%";"2,96%";"7,53%";"";"";""
"2008/04/28";"1,185678";"2629791728";"0";"-952,6";"-0%";"1,52%";"2,76%";"7,32%";"";"";""
"2008/04/25";"1,184369";"2626889364";"0";"142801,73";"0,01%";"1,62%";"3,16%";"7,19%";"";"";""
"2008/04/24";"1,184725";"2627536115";"0";"6933681,71";"0,26%";"1,65%";"3,19%";"7,32%";"";"";""
"2008/04/23";"1,184506";"2620118007";"0";"-507414,23";"-0,02%";"1,52%";"3,17%";"7,21%";"";"";""
"2008/04/22";"1,185604";"2623054659";"0";"-965270,64";"-0,04%";"1,69%";"3,41%";"7,34%";"";"";""
"2008/04/21";"1,18437";"2621288798";"0";"-145047,76";"-0,01%";"2%";"3,34%";"7,23%";"";"";""
"2008/04/18";"1,183248";"2618950459";"0";"-401006,3";"-0,02%";"1,95%";"3,3%";"7,35%";"";"";""
"2008/04/17";"1,182456";"2617598218";"0";"1268,3";"0%";"1,88%";"3,23%";"7,27%";"";"";""
"2008/04/16";"1,184301";"2621681217";"0";"-45,95";"-0%";"1,88%";"3,39%";"7,46%";"";"";""
"2008/04/15";"1,183199";"2619241771";"0";"1645954,62";"0,06%";"2%";"3,08%";"7,53%";"";"";""
"2008/04/14";"1,182849";"2616821510";"0";"1187880,13";"0,05%";"2,12%";"3,05%";"7,49%";"";"";""
"2008/04/11";"1,182746";"2615405866";"0";"583,74";"0%";"2,18%";"2,65%";"7,98%";"";"";""
"2008/04/10";"1,181943";"2613629609";"0";"-1652293,69";"-0,06%";"2,11%";"2,58%";"7,92%";"";"";""
"2008/04/09";"1,181133";"2613489618";"0";"-638,83";"-0%";"2,08%";"2,51%";"7,94%";"";"";""
"2008/04/08";"1,180193";"2611410321";"0";"-866,84";"-0%";"2,05%";"2,56%";"7,85%";"";"";""
"2008/04/07";"1,178256";"2607125191";"0";"41065,67";"0%";"1,87%";"2,68%";"7,68%";"";"";""
"2008/04/04";"1,173522";"2596609376";"0";"-47640,1";"-0%";"1,54%";"2,3%";"7,39%";"";"";""
"2008/04/03";"1,173377";"2596336174";"0";"989,01";"0%";"1,53%";"2,28%";"7,44%";"";"";""
"2008/04/02";"1,17365";"2596939253";"0";"2808879,85";"0,11%";"1,56%";"2,31%";"7,5%";"";"";""
"2008/04/01";"1,169908";"2585859393";"0";"1060,96";"0%";"1,22%";"2,16%";"7,2%";"";"";""
"2008/03/31";"1,169772";"2585557730";"0";"689,44";"0%";"1,16%";"2,19%";"7,18%";"";"";""
"2008/03/28";"1,172739";"2592115026";"0";"-109,3";"-0%";"1,41%";"2,57%";"7,6%";"";"";""
"2008/03/27";"1,173642";"2594111044";"0";"-2817987,32";"-0,11%";"1,49%";"2,65%";"7,49%";"";"";""
"2008/03/26";"1,174084";"2597907049";"0";"-59,78";"-0%";"1,59%";"2,69%";"7,38%";"";"";""
"2008/03/25";"1,17501";"2599956078";"0";"1392,91";"0%";"1,64%";"2,71%";"7,53%";"";"";""
"2008/03/21";"1,172032";"2593365239";"0";"4599664,52";"0,18%";"1,39%";"2,76%";"7,26%";"";"";""
"2008/03/20";"1,171724";"2588085269";"0";"-367,86";"-0%";"1,36%";"2,74%";"7,27%";"";"";""
"2008/03/19";"1,171408";"2587387661";"0";"-1091573,08";"-0,04%";"1,37%";"2,71%";"7,3%";"";"";""
"2008/03/18";"1,171965";"2589710046";"0";"-1018678,03";"-0,04%";"1,42%";"2,86%";"7,89%";"";"";""
"2008/03/17";"1,17046";"2587401793";"0";"-1171,77";"-0%";"1,28%";"2,78%";"7,75%";"";"";""
"2008/03/14";"1,17059";"2587690341";"0";"-156";"-0%";"1,22%";"3,3%";"7,77%";"";"";""
"2008/03/13";"1,172358";"2591598814";"0";"660,08";"0%";"1,37%";"3,45%";"7,8%";"";"";""
"2008/03/12";"1,170684";"2587897633";"0";"-180,85";"-0%";"1,29%";"3,31%";"7,56%";"";"";""
"2008/03/11";"1,170111";"2586631148";"0";"721,82";"0%";"1,24%";"3,34%";"7,61%";"";"";""
"2008/03/10";"1,171173";"2588978068";"0";"1000387,38";"0,04%";"1,38%";"3,49%";"7,71%";"";"";""
"2008/03/07";"1,169746";"2584824394";"0";"-133,1";"-0%";"1,27%";"3,63%";"7,96%";"";"";""
"2008/03/06";"1,171571";"2588857287";"0";"1027589,65";"0,04%";"1,43%";"3,79%";"8,25%";"";"";""
"2008/03/05";"1,170928";"2586409404";"0";"313,83";"0%";"1,36%";"3,74%";"8,29%";"";"";""
"2008/03/04";"1,171402";"2587456087";"0";"804789,76";"0,03%";"1,49%";"3,53%";"8,26%";"";"";""
"2008/03/03";"1,169042";"2581440023";"0";"777,68";"0%";"1,28%";"3,41%";"8,04%";"";"";""
"2008/02/29";"1,168998";"2581342086";"0";"-2667586,61";"-0,1%";"1,23%";"3,49%";"8,08%";"";"";""
"2008/02/28";"1,168497";"2582902238";"0";"-1459332,41";"-0,06%";"1,19%";"3,44%";"8,08%";"";"";""
"2008/02/27";"1,168789";"2585007386";"0";"313988,85";"0,01%";"1,17%";"3,47%";"7,93%";"";"";""
"2008/02/26";"1,168154";"2583289140";"0";"-262291,26";"-0,01%";"1,07%";"3,56%";"8,26%";"";"";""
"2008/02/25";"1,168345";"2583973857";"0";"-11480171,6";"-0,44%";"1,16%";"3,49%";"8,33%";"";"";""
"2008/02/22";"1,166697";"2591793031";"0";"1730488,87";"0,07%";"0,97%";"3,36%";"8,14%";"";"";""
"2008/02/21";"1,167459";"2591754179";"0";"-20,57";"-0%";"1,03%";"3,43%";"8,15%";"";"";""
"2008/02/20";"1,167842";"2592604458";"0";"-4760482,95";"-0,18%";"0,97%";"3,46%";"8,13%";"";"";""
"2008/02/19";"1,168632";"2599121958";"0";"-5120,89";"-0%";"1,09%";"3,52%";"8,31%";"";"";""
"2008/02/18";"1,168764";"2599420657";"0";"-117401,34";"-0%";"1,09%";"3,63%";"8,43%";"";"";""
"2008/02/15";"1,168378";"2598679526";"0";"-2129,04";"-0%";"1,33%";"4%";"8,36%";"";"";""
"2008/02/14";"1,168115";"2598096696";"0";"1934,31";"0%";"1,3%";"3,97%";"8,52%";"";"";""
"2008/02/13";"1,168619";"2599215747";"0";"-567,19";"-0%";"1,33%";"4,02%";"8,68%";"";"";""
"2008/02/12";"1,168179";"2598237676";"0";"495203,79";"0,02%";"1,33%";"4,01%";"8,58%";"";"";""
"2008/02/11";"1,167859";"2597030871";"0";"-1593751,38";"-0,06%";"1,23%";"3,55%";"8,45%";"";"";""
"2008/02/08";"1,168185";"2599350011";"0";"-141,37";"-0%";"1,33%";"3,55%";"8,5%";"";"";""
"2008/02/07";"1,168106";"2599174368";"0";"-1344,61";"-0%";"1,32%";"3,54%";"8,55%";"";"";""
"2008/02/06";"1,168886";"2600911306";"0";"501,54";"0%";"1,37%";"3,61%";"8,6%";"";"";""
"2008/02/05";"1,169318";"2601872056";"0";"-24671424,58";"-0,95%";"1,61%";"3,53%";"8,74%";"";"";""
"2008/02/04";"1,169636";"2627257778";"0";"-937632,58";"-0,04%";"1,38%";"3,75%";"8,81%";"";"";""
"2008/02/01";"1,169958";"2628918951";"0";"567697,14";"0,02%";"1,4%";"3,76%";"8,95%";"";"";""
"2008/01/31";"1,168896";"2625965434";"0";"1349,26";"0%";"1,3%";"3,66%";"8,85%";"";"";""
"2008/01/30";"1,167667";"2623203095";"0";"-1007,9";"-0%";"1,2%";"3,55%";"8,8%";"";"";""
"2008/01/29";"1,167946";"2623830886";"0";"1025532,49";"0,04%";"1,22%";"3,67%";"8,82%";"";"";""
"2008/01/28";"1,167188";"2621103146";"0";"-1492,85";"-0%";"1,37%";"3,59%";"8,8%";"";"";""
"2008/01/25";"1,165511";"2617338671";"0";"-6821152,05";"-0,26%";"1,52%";"3,28%";"8,5%";"";"";""
"2008/01/24";"1,166789";"2627037253";"0";"-3105905,4";"-0,12%";"1,63%";"3,4%";"8,74%";"";"";""
"2008/01/23";"1,16588";"2628094116";"0";"-704044,11";"-0,03%";"1,69%";"3,32%";"8,61%";"";"";""
"2008/01/22";"1,16119";"2618223261";"0";"-1057160,74";"-0,04%";"1,32%";"2,71%";"7,92%";"";"";""
"2008/01/21";"1,160915";"2618660108";"0";"-1031953,5";"-0,04%";"1,35%";"2,41%";"7,89%";"";"";""
"2008/01/18";"1,160636";"2619062477";"0";"1803147,48";"0,07%";"1,32%";"2,48%";"7,92%";"";"";""
"2008/01/17";"1,162458";"2621367979";"0";"-1277958,56";"-0,05%";"1,48%";"2,64%";"8,08%";"";"";""
"2008/01/16";"1,160049";"2617210942";"0";"1627,95";"0%";"1,07%";"2,43%";"7,77%";"";"";""
"2008/01/15";"1,158268";"2613191165";"0";"-221334,2";"-0,01%";"0,91%";"2,21%";"7,65%";"";"";""
"2008/01/14";"1,157363";"2611370538";"0";"248037,28";"0,01%";"0,69%";"2,43%";"7,64%";"";"";""
"2008/01/11";"1,157563";"2611573720";"0";"-174339,23";"-0,01%";"0,46%";"2,52%";"7,57%";"";"";""
"2008/01/10";"1,157056";"2610604142";"0";"-64,43";"-0%";"0,42%";"2,48%";"7,52%";"";"";""
"2008/01/09";"1,156435";"2609203077";"0";"-377,55";"-0%";"0,5%";"2,42%";"7,28%";"";"";""
"2008/01/08";"1,156647";"2609681779";"0";"1100077,81";"0,04%";"0,8%";"2,55%";"7,32%";"";"";""
"2008/01/07";"1,156427";"2608085536";"0";"6995721,3";"0,27%";"0,71%";"2,47%";"7,24%";"";"";""
"2008/01/04";"1,155691";"2599434369";"0";"5487051,54";"0,21%";"0,74%";"2,48%";"7,14%";"";"";""
"2008/01/03";"1,155646";"2593846315";"0";"165,28";"0%";"0,74%";"2,47%";"7,14%";"";"";""
"2008/01/02";"1,155843";"2594288316";"0";"235,75";"0%";"0,93%";"2,49%";"7,25%";"";"";""
"2007/12/28";"1,156406";"2595551733";"0";"1981647,67";"0,08%";"1,14%";"3,18%";"7,46%";"";"";""
"2007/12/27";"1,155719";"2592029292";"0";"38005649,56";"1,47%";"1,08%";"3,12%";"7,41%";"";"";""
"2007/12/21";"1,156014";"2554675563";"0";"4276007,42";"0,17%";"1,36%";"3,98%";"7,56%";"";"";""
"2007/12/19";"1,155559";"2549395734";"0";"-862921,12";"-0,03%";"1,42%";"3,94%";"7,52%";"";"";""
"2007/12/18";"1,155619";"2550391072";"0";"1413,29";"0%";"1,47%";"3,52%";"7,52%";"";"";""
"2007/12/17";"1,156046";"2551332025";"0";"-2118,91";"-0%";"2%";"3,63%";"7,57%";"";"";""
"2007/12/14";"1,156492";"2552318443";"0";"-1402676,64";"-0,05%";"2,05%";"3,9%";"7,56%";"";"";""
"2007/12/12";"1,155776";"2552140076";"0";"951,77";"0%";"2,08%";"3,83%";"7,67%";"";"";""
"2007/12/11";"1,155258";"2550995297";"0";"89535,41";"0%";"2,08%";"4,1%";"7,79%";"";"";""
"2007/12/10";"1,155287";"2550969796";"0";"-1500,05";"-0%";"2,49%";"4,26%";"7,79%";"";"";""
"2007/12/07";"1,155097";"2550551760";"0";"-129835,4";"-0,01%";"2,33%";"4,3%";"7,73%";"";"";""
"2007/12/06";"1,155161";"2550822920";"0";"-2938299,27";"-0,12%";"2,34%";"4,31%";"7,74%";"";"";""
"2007/12/05";"1,154241";"2551727338";"0";"-1461,78";"-0%";"2,01%";"4,23%";"7,76%";"";"";""
"2007/12/04";"1,154275";"2551803965";"0";"1100,44";"0%";"2,1%";"4,06%";"7,77%";"";"";""
"2007/12/03";"1,154717";"2552780012";"0";"-169945,83";"-0,01%";"1,88%";"3,75%";"7,94%";"";"";""
"2007/11/30";"1,154778";"2553084822";"0";"493363,39";"0,02%";"2,23%";"3,46%";"7,84%";"";"";""
"2007/11/29";"1,155265";"2553667953";"0";"-2069820,36";"-0,08%";"2,27%";"3,5%";"7,88%";"";"";""
"2007/11/28";"1,155842";"2557014243";"0";"-121,6";"-0%";"2,46%";"3,55%";"8,02%";"";"";""
"2007/11/27";"1,154905";"2554941484";"0";"-127591379,25";"-4,99%";"2,3%";"3,61%";"7,9%";"";"";""
"2007/11/26";"1,159771";"2693835269";"0";"736,61";"0%";"2,67%";"4,21%";"8,45%";"";"";""
"2007/11/23";"1,155544";"2684016354";"0";"-746,3";"-0%";"2,37%";"3,82%";"8,02%";"";"";""
"2007/11/22";"1,156665";"2686620881";"0";"-281,42";"-0%";"2,47%";"3,92%";"8,05%";"";"";""
"2007/11/21";"1,156069";"2685236815";"0";"933,68";"0%";"2,41%";"3,87%";"8,04%";"";"";""
"2007/11/20";"1,156159";"2685444927";"0";"840,53";"0%";"2,51%";"3,97%";"8,34%";"";"";""
"2007/11/19";"1,156563";"2686382469";"0";"1236948,38";"0,05%";"2,76%";"4,15%";"8,47%";"";"";""
"2007/11/16";"1,153096";"2677096327";"0";"-626215,46";"-0,02%";"2,64%";"4%";"8,17%";"";"";""
"2007/11/15";"1,153301";"2678198594";"0";"1979,84";"0%";"2,65%";"4,02%";"8,32%";"";"";""
"2007/11/14";"1,152897";"2677258445";"0";"-3000719,34";"-0,11%";"2,65%";"3,99%";"8,35%";"";"";""
"2007/11/13";"1,153678";"2682074836";"0";"-1254784,68";"-0,05%";"2,29%";"3,92%";"8,53%";"";"";""
"2007/11/12";"1,155101";"2686639364";"0";"10038139,09";"0,37%";"2,53%";"4%";"8,67%";"";"";""
"2007/11/09";"1,152853";"2671392157";"0";"-970,97";"-0%";"2,19%";"3,9%";"8,49%";"";"";""
"2007/11/08";"1,153081";"2671921450";"0";"-2333103,47";"-0,09%";"2,21%";"3,92%";"8,63%";"";"";""
"2007/11/07";"1,150748";"2668843801";"0";"255359,84";"0,01%";"1,88%";"3,71%";"8,26%";"";"";""
"2007/11/06";"1,153706";"2675448053";"0";"-5878609,68";"-0,22%";"2,34%";"3,79%";"8,58%";"";"";""
"2007/10/31";"1,153851";"2681663657";"0";"243,03";"0%";"2,42%";"3,99%";"8,76%";"";"";""
"2007/10/30";"1,151446";"2676073957";"0";"1880,03";"0%";"2,19%";"4,08%";"8,6%";"";"";""
"2007/10/29";"1,151694";"2676648453";"0";"-2276,01";"-0%";"2,07%";"4,15%";"8,52%";"";"";""
"2007/10/26";"1,148063";"2668211926";"0";"1565,27";"0%";"1,74%";"3,91%";"8,31%";"";"";""
"2007/10/25";"1,146507";"2664594065";"0";"-391989,39";"-0,01%";"1,6%";"3,77%";"8,49%";"";"";""
"2007/10/24";"1,146076";"2663984221";"0";"494087,22";"0,02%";"1,37%";"3,73%";"8,55%";"";"";""
"2007/10/19";"1,1455";"2662151505";"0";"-1151089,51";"-0,04%";"1,14%";"3,71%";"8,82%";"";"";""
"2007/10/17";"1,147814";"2668682675";"0";"197194,22";"0,01%";"1,29%";"3,92%";"9,3%";"";"";""
"2007/10/16";"1,149458";"2672307520";"0";"1515,48";"0%";"1,73%";"4,24%";"9,35%";"";"";""
"2007/10/15";"1,152156";"2678578423";"0";"-86,59";"-0%";"1,86%";"4,53%";"9,75%";"";"";""
"2007/10/12";"1,152241";"2678776121";"0";"-961644,87";"-0,04%";"2,05%";"4,71%";"9,89%";"";"";""
"2007/10/11";"1,150685";"2676119016";"0";"-4141786,15";"-0,15%";"1,91%";"4,57%";"9,81%";"";"";""
"2007/10/10";"1,147467";"2672765198";"0";"-781,62";"-0%";"1,74%";"4,28%";"9,53%";"";"";""
"2007/10/09";"1,148258";"2674608436";"0";"-559805,59";"-0,02%";"1,74%";"4,4%";"9,74%";"";"";""
"2007/10/08";"1,147663";"2673782033";"0";"-971293,98";"-0,04%";"1,91%";"4,77%";"9,74%";"";"";""
"2007/10/05";"1,14718";"2673627643";"0";"69374,44";"0%";"1,72%";"4,84%";"9,66%";"";"";""
"2007/10/04";"1,145145";"2668815603";"0";"99,12";"0%";"1,54%";"4,65%";"9,54%";"";"";""
"2007/10/03";"1,144742";"2667876293";"0";"-1317,19";"-0%";"1,5%";"4,61%";"9,58%";"";"";""
"2007/10/02";"1,145723";"2670163879";"0";"2017,6";"0%";"1,7%";"4,72%";"9,76%";"";"";""
"2007/10/01";"1,144988";"2668448909";"0";"-3515552,47";"-0,13%";"1,68%";"4,78%";"9,69%";"";"";""
"2007/09/28";"1,143317";"2668064986";"0";"1503,13";"0%";"2,01%";"4,76%";"9,48%";"";"";""
"2007/09/27";"1,143953";"2669547663";"0";"-882,9";"-0%";"2,07%";"4,82%";"9,55%";"";"";""
"2007/09/26";"1,142816";"2666895223";"0";"485,47";"0%";"2,03%";"4,71%";"9,41%";"";"";""
"2007/09/25";"1,140596";"2661714108";"0";"-844,44";"-0%";"1,95%";"4,61%";"9,24%";"";"";""
"2007/09/24";"1,139483";"2659117636";"0";"-11394247,99";"-0,43%";"1,73%";"4,55%";"9,15%";"";"";""
"2007/09/21";"1,140499";"2672892999";"0";"-3375,29";"-0%";"2,58%";"4,37%";"9,25%";"";"";""
"2007/09/20";"1,13936";"2670226991";"0";"-1150,67";"-0%";"2,48%";"4,26%";"9,1%";"";"";""
"2007/09/19";"1,138826";"2668976648";"0";"817,32";"0%";"2,02%";"4,21%";"9,04%";"";"";""
"2007/09/18";"1,133338";"2656114042";"0";"-1577,81";"-0%";"1,6%";"3,77%";"8,49%";"";"";""
"2007/09/17";"1,131299";"2651336975";"0";"1720,28";"0%";"1,27%";"3,53%";"8,37%";"";"";""
"2007/09/14";"1,133218";"2655832662";"0";"-762,16";"-0%";"1,81%";"4,32%";"8,59%";"";"";""
"2007/09/13";"1,132274";"2653621046";"0";"-6620379,87";"-0,25%";"1,72%";"4,24%";"8,49%";"";"";""
"2007/09/12";"1,131678";"2658841143";"0";"-2152495,98";"-0,08%";"1,97%";"4,18%";"8,47%";"";"";""
"2007/09/11";"1,127245";"2650570016";"0";"-67,9";"-0%";"1,73%";"3,78%";"8,05%";"";"";""
"2007/09/10";"1,128102";"2652585208";"0";"-2456673,18";"-0,09%";"1,86%";"3,85%";"8,17%";"";"";""
"2007/09/07";"1,128748";"2656562273";"0";"-728180,83";"-0,03%";"1,92%";"3,81%";"8,27%";"";"";""
"2007/09/06";"1,131487";"2663738588";"0";"-1000866,77";"-0,04%";"2,17%";"4,06%";"8,53%";"";"";""
"2007/09/05";"1,130495";"2662403218";"0";"-832,35";"-0%";"1,92%";"3,97%";"8,45%";"";"";""
"2007/09/04";"1,13346";"2669386857";"0";"-344,44";"-0%";"1,84%";"4,44%";"8,77%";"";"";""
"2007/09/03";"1,129094";"2659104929";"0";"-939,54";"-0%";"1,2%";"4,21%";"8,37%";"";"";""
"2007/08/31";"1,129617";"2660337575";"0";"714,84";"0%";"1,2%";"4,4%";"8,46%";"";"";""
"2007/08/30";"1,128038";"2656618191";"0";"-2609413,66";"-0,1%";"1,06%";"4,26%";"8,3%";"";"";""
"2007/08/29";"1,128955";"2661389333";"0";"197577,03";"0,01%";"1,28%";"4,34%";"8,41%";"";"";""
"2007/08/28";"1,129633";"2662789949";"0";"-343496,34";"-0,01%";"1,5%";"4,44%";"8,48%";"";"";""
"2007/08/27";"1,131193";"2666811178";"0";"-3323675,23";"-0,12%";"1,61%";"4,63%";"8,67%";"";"";""
"2007/08/24";"1,128788";"2664457949";"0";"-329370,15";"-0,01%";"1,42%";"4,67%";"8,45%";"";"";""
"2007/08/23";"1,128897";"2665044641";"0";"-5588357,34";"-0,21%";"1,43%";"4,68%";"8,49%";"";"";""
"2007/08/22";"1,127874";"2668212886";"0";"-3500449,08";"-0,13%";"1,43%";"4,58%";"8,41%";"";"";""
"2007/08/21";"1,125477";"2666035310";"0";"31202,86";"0%";"1,35%";"4,32%";"8,14%";"";"";""
"2007/08/17";"1,123486";"2661287872";"0";"286,04";"0%";"1,33%";"4,23%";"8%";"";"";""
"2007/08/16";"1,123096";"2660363763";"0";"-21571988,94";"-0,81%";"1,3%";"4,19%";"7,99%";"";"";""
"2007/08/15";"1,127842";"2693269126";"0";"1977,27";"0%";"1,6%";"4,63%";"8,45%";"";"";""
