"Letöltés idõpontja";"2017.04.21. 17:17"
"Alap neve:";"Aegon Tempó Allegro 10 Alapokba Fektetõ Részalap"
"Befektetési sorozat megjelölése:";""
"Befektetési jegy devizaneme:";"HUF"
"Kategória:";"Dinamikus"
"Földrajzi kitettség:";"Globális"
"Devizális kitettség:";""
"Egyéb jellemzõ kitettség:";""
"Hozam/kockázat mutató:";"0"
"Bef. politika rövid leírása:";""
"Alap típusa:";"Nyilvános nyíltvégû"
"Alap fajtája:";"Alapok alapja"
"Alap indulási dátuma:";"2014/10/27"
"Alapkezelõ:";"AEGON Magyarország Befektetési Alapkezelõ Zrt."
"Letétkezelõ:";"UniCredit Bank Hungary Zrt."
"1 éves szórás:";"5,31%"
"5 éves szórás:";""
"Dátum";"Árfolyam";"NEÉ";"Kifizetett hozam";"Napi befjegy. forgalom";"Napi befjegy. forgalom változás(%)";"3 hónapos hozam";"6 hónapos hozam";"1 éves hozam";"3 éves hozam";"5 éves hozam";"10 éves hozam"
"2016/09/26";"1,014158";"113658362";"0";"92407,96";"0,08%";"1,06%";"0,18%";"0,41%";"";"";""
"2016/09/23";"1,020838";"114313984";"0";"23569,84";"0,02%";"0,86%";"0,88%";"1,46%";"";"";""
"2016/09/22";"1,024672";"114719659";"0";"-101854,54";"-0,09%";"1,53%";"1,29%";"1,74%";"";"";""
"2016/09/21";"1,022235";"114548431";"0";"118608,18";"0,1%";"1,66%";"1,08%";"0,98%";"";"";""
"2016/09/20";"1,017298";"113877171";"0";"58694,18";"0,05%";"1,48%";"0,48%";"1,03%";"";"";""
"2016/09/19";"1,016689";"113750340";"0";"1028447,77";"0,92%";"1,63%";"0,42%";"0,97%";"";"";""
"2016/09/16";"1,013452";"112363001";"0";"866205,72";"0,77%";"1,51%";"0,51%";"-0,24%";"";"";""
"2016/09/15";"1,017115";"111899787";"0";"227081,44";"0,2%";"1,7%";"0,91%";"0,43%";"";"";""
"2016/09/14";"1,013678";"111295345";"0";"37313,19";"0,03%";"1,62%";"0,57%";"0,43%";"";"";""
"2016/09/13";"1,013891";"111281410";"0";"61587,14";"0,06%";"1,55%";"0,59%";"0,02%";"";"";""
"2016/09/12";"1,01948";"111832914";"0";"33447,57";"0,03%";"1,72%";"1,15%";"0,57%";"";"";""
